pagina,endereco,preco,area,quartos,banheiros,vagas,tipo,area_m2,preco_venda,qtd_quartos,qtd_vagas,preco_m2
51,"Casa de condomínio para comprar com 175 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.070.000 Cond. R$ 350 • IPTU R$ 450,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,175.0,1070000.0,3.0,4.0,6114.285714285715
51,"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros, 1 vaga em
Vila Machado, Jacareí",R$ 350.000 Cond. R$ 700 • IPTU R$ 90,"Tamanho do imóvel
76 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,76.0,350000.0,3.0,1.0,4605.263157894737
51,"Casa para comprar com 245 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim Esperança, Jacareí",R$ 1.000.000 IPTU R$ 1.350,"Tamanho do imóvel
245 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,245.0,1000000.0,3.0,4.0,4081.6326530612246
51,"Apartamento para comprar com 86 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim Pereira do Amparo, Jacareí",R$ 660.000 Cond. R$ 500 • IPTU R$ 60,"Tamanho do imóvel
86 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,86.0,660000.0,3.0,1.0,7674.418604651163
51,"Apartamento para comprar com 173 m², 3 quartos, 4 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.050.000 Preço abaixo do mercado,"Tamanho do imóvel
173 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Apartamento,173.0,1050000.0,3.0,2.0,6069.364161849711
51,"Casa de condomínio para comprar com 120 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 880.000 Cond. R$ 322,"Tamanho do imóvel
120 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,120.0,880000.0,3.0,4.0,7333.333333333333
51,"Apartamento para comprar com 102 m², 3 quartos, 2 banheiros, 3 vagas em
Vila Aprazível, Jacareí",R$ 890.000 Cond. R$ 580 • IPTU R$ 1.000,"Tamanho do imóvel
102 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Apartamento,102.0,890000.0,3.0,3.0,8725.490196078432
51,"Apartamento para comprar com 45 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Califórnia, Jacareí",R$ 265.000 Cond. R$ 350 • IPTU R$ 500,"Tamanho do imóvel
45 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,45.0,265000.0,2.0,1.0,5888.888888888889
51,"Apartamento para comprar com 85 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Pereira do Amparo, Jacareí",R$ 647.000 Cond. R$ 561,"Tamanho do imóvel
85 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,85.0,647000.0,3.0,2.0,7611.764705882353
51,"Casa para comprar com 120 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 959.000 IPTU R$ 100,"Tamanho do imóvel
120 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,120.0,959000.0,3.0,2.0,7991.666666666667
51,"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 1 vaga em
Pagador de Andrade, Jacareí",R$ 499.000 Cond. R$ 400 • IPTU R$ 62,"Tamanho do imóvel
62 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,62.0,499000.0,2.0,1.0,8048.387096774193
51,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.100.000 IPTU R$ 1.100,"Tamanho do imóvel
150 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,150.0,1100000.0,3.0,2.0,7333.333333333333
51,"Casa para comprar com 160 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 850.000 Cond. R$ 390 • IPTU R$ 110,"Tamanho do imóvel
160 m²","Quantidade de quartos
3","Quantidade de banheiros
2-3","Quantidade de vagas de garagem
2",Casa,160.0,850000.0,3.0,2.0,5312.5
51,"Sobrado para comprar com 456 m², 4 quartos, 2 banheiros, 2 vagas em
Jardim Santo Antônio da Boa Vista, Jacareí",R$ 689.000 IPTU R$ 10,"Tamanho do imóvel
456 m²","Quantidade de quartos
4","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,456.0,689000.0,4.0,2.0,1510.9649122807018
51,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Bela Vista, Jacareí",R$ 290.000 Cond. R$ 352 • IPTU R$ 524,"Tamanho do imóvel
54 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,54.0,290000.0,2.0,1.0,5370.37037037037
52,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.100.000 IPTU R$ 1.100,"Tamanho do imóvel
150 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,150.0,1100000.0,3.0,2.0,7333.333333333333
52,"Casa para comprar com 160 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 850.000 Cond. R$ 390 • IPTU R$ 110,"Tamanho do imóvel
160 m²","Quantidade de quartos
3","Quantidade de banheiros
2-3","Quantidade de vagas de garagem
2",Casa,160.0,850000.0,3.0,2.0,5312.5
52,"Sobrado para comprar com 456 m², 4 quartos, 2 banheiros, 2 vagas em
Jardim Santo Antônio da Boa Vista, Jacareí",R$ 689.000 IPTU R$ 10,"Tamanho do imóvel
456 m²","Quantidade de quartos
4","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,456.0,689000.0,4.0,2.0,1510.9649122807018
52,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Bela Vista, Jacareí",R$ 290.000 Cond. R$ 352 • IPTU R$ 524,"Tamanho do imóvel
54 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,54.0,290000.0,2.0,1.0,5370.37037037037
52,"Apartamento para comprar com 90 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Paraíso, Jacareí",R$ 400.000 Cond. R$ 460 • IPTU R$ 80,"Tamanho do imóvel
90 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,90.0,400000.0,2.0,1.0,4444.444444444444
52,"Casa de condomínio para comprar com 67 m², 2 quartos, 1 banheiro, 3 vagas em
Jardim Altos de Santana II, Jacareí",R$ 385.000 Cond. R$ 380,"Tamanho do imóvel
67 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
3",Casa,67.0,385000.0,2.0,3.0,5746.268656716418
52,"Casa de condomínio para comprar com 117 m², 3 quartos, 1 banheiro, 4 vagas em
Jardim Jacinto, Jacareí",R$ 899.000 Cond. R$ 277,"Tamanho do imóvel
117 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
4",Casa,117.0,899000.0,3.0,4.0,7683.760683760684
52,"Apartamento para comprar com 98 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 810.000 Cond. R$ 450,"Tamanho do imóvel
98 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,98.0,810000.0,3.0,2.0,8265.30612244898
52,"Casa para comprar com 80 m², 2 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 580.000 IPTU R$ 674,"Tamanho do imóvel
80 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,80.0,580000.0,2.0,2.0,7250.0
52,"Casa de condomínio para comprar com 282 m², 3 quartos, 4 banheiros, 4 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.755.000 Cond. R$ 780 • IPTU R$ 1.532,"Tamanho do imóvel
282 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,282.0,1755000.0,3.0,4.0,6223.404255319149
52,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em
Pagador de Andrade, Jacareí",R$ 400.000 Cond. R$ 408 • IPTU R$ 80,"Tamanho do imóvel
52 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,52.0,400000.0,2.0,1.0,7692.307692307692
52,"Casa de condomínio para comprar com 480 m², 4 quartos, 6 banheiros, 6 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 2.500.000 Cond. R$ 650,"Tamanho do imóvel
480 m²","Quantidade de quartos
4","Quantidade de banheiros
6","Quantidade de vagas de garagem
6",Casa,480.0,2500000.0,4.0,6.0,5208.333333333333
52,"Apartamento para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 680.000 Cond. R$ 420,"Tamanho do imóvel
68 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,68.0,680000.0,2.0,1.0,10000.0
52,"Casa de condomínio para comprar com 113 m², 3 quartos, 1 banheiro em
Jardim Califórnia, Jacareí",R$ 510.000 Cond. R$ 600 • IPTU R$ 550,"Tamanho do imóvel
113 m²","Quantidade de quartos
3","Quantidade de banheiros
1",,Casa,113.0,510000.0,3.0,,4513.274336283186
52,"Sobrado para comprar com 284 m², 3 quartos, 4 banheiros, 6 vagas em
Jardim do Vale, Jacareí",R$ 640.000 IPTU R$ 120,"Tamanho do imóvel
284 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
6",Casa,284.0,640000.0,3.0,6.0,2253.521126760563
52,"Apartamento para comprar com 94 m², 3 quartos, 2 banheiros, 2 vagas em
Centro, Jacareí",R$ 560.000 Cond. R$ 620 • IPTU R$ 90 Preço abaixo do mercado,"Tamanho do imóvel
94 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,94.0,560000.0,3.0,2.0,5957.446808510638
52,"Sobrado para comprar com 250 m², 3 quartos, 4 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.050.000 IPTU R$ 1.100,"Tamanho do imóvel
250 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,250.0,1050000.0,3.0,2.0,4200.0
52,"Casa de condomínio para comprar com 152 m², 3 quartos, 3 banheiros, 4 vagas em
São João, Jacareí",R$ 1.150.000 Cond. R$ 475 • IPTU R$ 643,"Tamanho do imóvel
152 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,152.0,1150000.0,3.0,4.0,7565.789473684211
52,"Casa de condomínio para comprar com 213 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.117.021 Cond. R$ 390 • IPTU R$ 50,"Tamanho do imóvel
213 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,213.0,1117021.0,3.0,2.0,5244.230046948357
52,"Apartamento para comprar com 39 m², 2 quartos, 1 banheiro, 1 vaga em
Vila Nova Aliança, Jacareí",R$ 250.000 Cond. R$ 250,"Tamanho do imóvel
39 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,39.0,250000.0,2.0,1.0,6410.25641025641
52,"Sobrado para comprar com 180 m², 3 quartos, 4 banheiros em
Jardim Santa Maria, Jacareí",R$ 710.000 Cond. R$ 505 • IPTU R$ 450 Preço abaixo do mercado,"Tamanho do imóvel
180 m²","Quantidade de quartos
3","Quantidade de banheiros
4",,Casa,180.0,710000.0,3.0,,3944.4444444444443
52,"Apartamento para comprar com 93 m², 3 quartos, 2 banheiros, 2 vagas em
Centro, Jacareí",R$ 650.000 Cond. R$ 550,"Tamanho do imóvel
93 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,93.0,650000.0,3.0,2.0,6989.247311827957
52,"Casa de condomínio para comprar com 250 m² em
Condomínio Residencial Fogaça, Jacareí",R$ 350.000 Cond. R$ 350 • IPTU R$ 80,"Tamanho do imóvel
250 m²",,,,Casa,250.0,350000.0,,,1400.0
53,"Casa de condomínio para comprar com 1140 m² em
Loteamento Residencial Parque Lago Dourado, Jacareí",R$ 250.000 Cond. R$ 630 • IPTU R$ 56,"Tamanho do imóvel
1140 m²",,,,Casa,1140.0,250000.0,,,219.2982456140351
53,"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Califórnia, Jacareí",R$ 585.000 Cond. R$ 750 • IPTU R$ 100,"Tamanho do imóvel
72 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,72.0,585000.0,2.0,1.0,8125.0
53,"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Califórnia, Jacareí",R$ 575.000 Cond. R$ 500,"Tamanho do imóvel
73 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,73.0,575000.0,2.0,1.0,7876.712328767123
53,"Casa de condomínio para comprar com 103 m², 2 quartos, 2 banheiros, 2 vagas em
Jardim Altos de Santana I, Jacareí",R$ 620.000 Cond. R$ 380 • IPTU R$ 90,"Tamanho do imóvel
103 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,103.0,620000.0,2.0,2.0,6019.417475728155
53,"Apartamento para comprar com 86 m², 3 quartos, 1 banheiro em
Vila Machado, Jacareí",R$ 450.000,"Tamanho do imóvel
86 m²","Quantidade de quartos
3","Quantidade de banheiros
1",,Apartamento,86.0,450000.0,3.0,,5232.558139534884
53,"Casa de condomínio para comprar com 100 m², 3 quartos, 3 banheiros, 3 vagas em
Condomínio Residence Club, Jacareí",R$ 865.000 Cond. R$ 522 • IPTU R$ 70,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,100.0,865000.0,3.0,3.0,8650.0
53,"Casa para comprar com 400 m², 4 quartos, 5 banheiros, 4 vagas em
Jardim Colônia, Jacareí",R$ 979.999,"Tamanho do imóvel
400 m²","Quantidade de quartos
4","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,400.0,979999.0,4.0,4.0,2449.9975
53,"Apartamento para comprar com 57 m², 2 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 575.000 Cond. R$ 400,"Tamanho do imóvel
57 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,57.0,575000.0,2.0,1.0,10087.719298245614
53,"Casa de condomínio para comprar com 204 m², 3 quartos, 5 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.650.000 Cond. R$ 380 • IPTU R$ 450,"Tamanho do imóvel
204 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,204.0,1650000.0,3.0,4.0,8088.235294117647
53,"Casa de condomínio para comprar com 136 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.070.000 Cond. R$ 398,"Tamanho do imóvel
136 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,136.0,1070000.0,3.0,4.0,7867.64705882353
53,"Casa de condomínio para comprar com 110 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 800.000 Cond. R$ 505 • IPTU R$ 30,"Tamanho do imóvel
110 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,110.0,800000.0,3.0,2.0,7272.727272727273
53,"Sobrado para comprar com 140 m², 4 quartos, 3 banheiros, 2 vagas em
Parque dos Príncipes, Jacareí",A partir de R$ 580.000 IPTU R$ 80,"Tamanho do imóvel
140 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,140.0,580000.0,4.0,2.0,4142.857142857143
53,"Casa para comprar com 187 m², 3 quartos, 4 banheiros, 4 vagas em
Jardim Esper, Jacareí",R$ 740.000,"Tamanho do imóvel
187 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,187.0,740000.0,3.0,4.0,3957.219251336898
53,"Casa para comprar com 242 m², 3 quartos, 3 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 980.000,"Tamanho do imóvel
242 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,242.0,980000.0,3.0,3.0,4049.586776859504
53,"Casa para comprar com 232 m², 4 quartos, 4 banheiros, 4 vagas em
Jardim Santa Maria, Jacareí",R$ 750.000,"Tamanho do imóvel
232 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,232.0,750000.0,4.0,4.0,3232.7586206896553
53,"Casa para comprar com 130 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.070.000 IPTU R$ 1.200,"Tamanho do imóvel
130 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,130.0,1070000.0,3.0,2.0,8230.76923076923
53,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 594.000 Cond. R$ 550 • IPTU R$ 250,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,100.0,594000.0,3.0,1.0,5940.0
53,"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em
Parque dos Príncipes, Jacareí",R$ 368.000 Cond. R$ 230 • IPTU R$ 445,"Tamanho do imóvel
47 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,47.0,368000.0,2.0,1.0,7829.787234042553
53,"Sobrado para comprar com 168 m², 2 quartos, 3 banheiros, 7 vagas em
Loteamento Villa Branca, Jacareí",R$ 859.001 IPTU R$ 120,"Tamanho do imóvel
168 m²","Quantidade de quartos
2","Quantidade de banheiros
3","Quantidade de vagas de garagem
7",Casa,168.0,859001.0,2.0,7.0,5113.101190476191
53,"Casa para comprar com 261 m², 3 quartos, 2 banheiros, 5 vagas em
Cidade Jardim, Jacareí",R$ 770.000,"Tamanho do imóvel
261 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
5",Casa,261.0,770000.0,3.0,5.0,2950.191570881226
53,"Casa de condomínio para comprar com 191 m², 3 quartos, 4 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.200.000 Cond. R$ 310 • IPTU R$ 850,"Tamanho do imóvel
191 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,191.0,1200000.0,3.0,4.0,6282.722513089006
53,"Casa de condomínio para comprar com 153 m², 3 quartos, 2 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.080.000 Cond. R$ 479 • IPTU R$ 160 Preço abaixo do mercado,"Tamanho do imóvel
153 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,153.0,1080000.0,3.0,4.0,7058.823529411765
54,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim Liberdade, Jacareí",R$ 500.000 Cond. R$ 598 • IPTU R$ 100,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,100.0,500000.0,3.0,1.0,5000.0
54,"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 535.000,"Tamanho do imóvel
70 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,70.0,535000.0,3.0,2.0,7642.857142857143
54,"Sobrado para comprar com 212 m², 3 quartos, 3 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 970.000,"Tamanho do imóvel
212 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,212.0,970000.0,3.0,3.0,4575.471698113208
54,"Apartamento para comprar com 74 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Califórnia, Jacareí",R$ 520.000 Cond. R$ 750 • IPTU R$ 900 Preço abaixo do mercado,"Tamanho do imóvel
74 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,74.0,520000.0,2.0,1.0,7027.027027027027
54,"Casa de condomínio para comprar com 175 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 970.000 Cond. R$ 300 Preço abaixo do mercado,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,175.0,970000.0,3.0,4.0,5542.857142857143
54,"Casa de condomínio para comprar com 226 m², 3 quartos, 4 banheiros, 3 vagas em
Jardim Jacinto, Jacareí",R$ 1.070.000 Cond. R$ 370 • IPTU R$ 100,"Tamanho do imóvel
226 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
3",Casa,226.0,1070000.0,3.0,3.0,4734.513274336283
54,"Apartamento para comprar com 63 m², 2 quartos, 1 banheiro, 2 vagas em
Jardim Califórnia, Jacareí",R$ 482.000 Cond. R$ 300,"Tamanho do imóvel
63 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Apartamento,63.0,482000.0,2.0,2.0,7650.793650793651
54,"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 640.000 Cond. R$ 382,"Tamanho do imóvel
70 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,70.0,640000.0,3.0,2.0,9142.857142857143
54,"Sobrado para comprar com 188 m², 4 quartos, 2 banheiros, 4 vagas em
Jardim Terras de São João, Jacareí",R$ 720.000 IPTU R$ 65,"Tamanho do imóvel
188 m²","Quantidade de quartos
4","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,188.0,720000.0,4.0,4.0,3829.7872340425533
54,"Casa para comprar com 220 m², 3 quartos, 3 banheiros, 2 vagas em
Cidade Jardim, Jacareí",R$ 800.000 IPTU R$ 1.455,"Tamanho do imóvel
220 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,220.0,800000.0,3.0,2.0,3636.3636363636365
54,"Casa para comprar com 145 m², 3 quartos, 2 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 852.000,"Tamanho do imóvel
145 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,145.0,852000.0,3.0,3.0,5875.862068965517
54,"Casa de condomínio para comprar com 381 m², 4 quartos, 6 banheiros, 4 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 2.340.000 Cond. R$ 600 • IPTU R$ 350,"Tamanho do imóvel
381 m²","Quantidade de quartos
4","Quantidade de banheiros
6","Quantidade de vagas de garagem
4",Casa,381.0,2340000.0,4.0,4.0,6141.7322834645665
54,"Apartamento para comprar com 126 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim Pereira do Amparo, Jacareí",R$ 530.000 Cond. R$ 900 • IPTU R$ 107,"Tamanho do imóvel
126 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Apartamento,126.0,530000.0,3.0,2.0,4206.349206349207
54,"Casa para comprar com 186 m², 2 quartos, 3 banheiros, 8 vagas em
Parque dos Príncipes, Jacareí",R$ 744.800,"Tamanho do imóvel
186 m²","Quantidade de quartos
2","Quantidade de banheiros
3","Quantidade de vagas de garagem
8",Casa,186.0,744800.0,2.0,8.0,4004.3010752688174
54,"Casa para comprar com 122 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 780.000 IPTU R$ 80,"Tamanho do imóvel
122 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,122.0,780000.0,3.0,2.0,6393.44262295082
54,"Casa de condomínio para comprar com 228 m², 4 quartos, 4 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.400.000 Cond. R$ 400 • IPTU R$ 1.500,"Tamanho do imóvel
228 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,228.0,1400000.0,4.0,2.0,6140.350877192983
54,"Apartamento para comprar com 92 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 780.000 Cond. R$ 750 • IPTU R$ 500,"Tamanho do imóvel
92 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,92.0,780000.0,3.0,2.0,8478.260869565218
54,"Casa para comprar com 145 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 900.000 Cond. R$ 380,"Tamanho do imóvel
145 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,145.0,900000.0,3.0,2.0,6206.896551724138
54,"Casa de condomínio para comprar com 182 m², 4 quartos, 3 banheiros, 3 vagas em
Jardim Jacinto, Jacareí",R$ 1.239.000,"Tamanho do imóvel
182 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,182.0,1239000.0,4.0,3.0,6807.692307692308
54,"Casa para comprar com 109 m², 3 quartos, 1 banheiro, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 990.000,"Tamanho do imóvel
109 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,109.0,990000.0,3.0,2.0,9082.56880733945
54,"Casa de condomínio para comprar com 80 m², 3 quartos, 2 banheiros, 3 vagas em
Condomínio Residence Club, Jacareí",R$ 795.000 Cond. R$ 470 • IPTU R$ 1.200,"Tamanho do imóvel
80 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,80.0,795000.0,3.0,3.0,9937.5
54,"Casa de condomínio para comprar com 220 m², 3 quartos, 3 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.580.000 Cond. R$ 470 Preço abaixo do mercado,"Tamanho do imóvel
220 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,220.0,1580000.0,3.0,4.0,7181.818181818182
54,"Sobrado para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Santa Marina, Jacareí",R$ 405.000 IPTU R$ 380,"Tamanho do imóvel
54 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,54.0,405000.0,2.0,1.0,7500.0
